gene_id	gene_type	overlap_counts	overlap_fraction	overlap_other
ENSG00000270971.2	processed_pseudogene	0	0.0	False
ENSG00000273567.1	processed_pseudogene	1	0.5409921671018276	True
ENSG00000205176.3	transcribed_processed_pseudogene	1	0.29369241672572644	True
ENSG00000276006.1	processed_pseudogene	0	0.0	False
ENSG00000275928.1	processed_pseudogene	0	0.0	False
ENSG00000276540.1	processed_pseudogene	0	0.0	False
ENSG00000271381.2	processed_pseudogene	0	0.0	False
ENSG00000276998.1	processed_pseudogene	0	0.0	False
ENSG00000274343.1	processed_pseudogene	0	0.0	False
ENSG00000270416.2	processed_pseudogene	0	0.0	False
ENSG00000277436.1	processed_pseudogene	0	0.0	False
ENSG00000277422.1	transcribed_processed_pseudogene	0	0.0	False
ENSG00000253154.1	lincRNA	0	0.0	False
ENSG00000147614.3	protein_coding	4	0.5764956112758755	True
ENSG00000227753.3	processed_pseudogene	1	1.0	True
ENSG00000243761.1	processed_pseudogene	1	1.0	True
ENSG00000147613.6	protein_coding	1	1.0	True
ENSG00000253675.1	antisense	1	1.0	True
ENSG00000253699.1	antisense	0	0.0	False
ENSG00000164893.7	protein_coding	0	0.0	False
ENSG00000254231.1	processed_transcript	1	0.05737051792828685	True
ENSG00000123124.12	protein_coding	2	0.07914830264884067	True
ENSG00000176623.10	protein_coding	4	0.8880260303687636	True
ENSG00000250569.1	processed_pseudogene	1	1.0	True
ENSG00000085719.10	protein_coding	3	0.4832263786716753	True
ENSG00000254088.1	processed_pseudogene	2	1.0	True
ENSG00000170289.11	protein_coding	6	0.25717192590327786	True
ENSG00000253292.1	processed_pseudogene	1	1.0	True
ENSG00000205333.5	processed_pseudogene	2	1.0	True
ENSG00000221137.1	miRNA	2	1.0	True
ENSG00000233915.4	processed_pseudogene	1	1.0	True
ENSG00000254115.1	antisense	1	0.6285754053865962	True
ENSG00000253778.1	lincRNA	1	0.0030214925032780345	True
ENSG00000253568.1	processed_pseudogene	1	1.0	True
ENSG00000176571.10	protein_coding	3	0.09934065816658365	True
ENSG00000253500.4	antisense	3	0.34616046872018724	True
ENSG00000253401.1	processed_pseudogene	2	1.0	True
ENSG00000251563.1	processed_pseudogene	2	1.0	True
ENSG00000254376.2	processed_pseudogene	0	0.0	False
ENSG00000273978.1	unprocessed_pseudogene	0	0.0	False
ENSG00000176566.4	protein_coding	0	0.0	False
ENSG00000253171.1	antisense	0	0.0	False
ENSG00000156103.14	protein_coding	1	0.0040166747743365224	True
ENSG00000253553.4	antisense	4	0.005800661957894019	True
ENSG00000251904.1	rRNA	1	1.0	True
ENSG00000250962.1	processed_pseudogene	1	1.0	True
ENSG00000278105.1	miRNA	1	1.0	True
ENSG00000271156.1	lincRNA	0	0.0	False
ENSG00000253621.1	processed_pseudogene	0	0.0	False
ENSG00000248231.1	processed_pseudogene	0	0.0	False
ENSG00000251136.7	lincRNA	0	0.0	False
ENSG00000104312.7	protein_coding	0	0.0	False
ENSG00000253349.1	processed_pseudogene	0	0.0	False
ENSG00000275103.1	unprocessed_pseudogene	0	0.0	False
ENSG00000207359.1	snRNA	0	0.0	False
ENSG00000164823.8	protein_coding	0	0.0	False
ENSG00000104320.12	protein_coding	1	0.026083099639443712	True
ENSG00000104325.5	protein_coding	1	0.035965829502633814	True
ENSG00000104327.6	protein_coding	0	0.0	False
ENSG00000253394.4	lincRNA	2	0.1001034988356381	True
ENSG00000199354.1	rRNA	1	1.0	True
ENSG00000254180.1	lincRNA	2	0.5612984004025322	True
ENSG00000253799.1	lincRNA	1	1.0	True
ENSG00000180694.12	protein_coding	3	0.06503887713175781	True
ENSG00000246792.2	antisense	1	1.0	True
ENSG00000254182.1	processed_pseudogene	1	1.0	True
ENSG00000123119.10	protein_coding	3	0.3194307092899951	True
ENSG00000254251.1	antisense	1	1.0	True
ENSG00000253250.2	protein_coding	1	0.02896318557475582	True
ENSG00000155099.6	protein_coding	1	0.04372937293729373	True
ENSG00000253358.1	antisense	1	1.0	True
ENSG00000254219.1	processed_transcript	0	0.0	False
ENSG00000253738.1	antisense	0	0.0	False
ENSG00000155100.9	protein_coding	0	0.0	False
ENSG00000214954.7	protein_coding	3	0.09606998057987803	True
ENSG00000253525.1	processed_pseudogene	1	1.0	True
ENSG00000266194.1	miRNA	1	1.0	True
ENSG00000147606.7	protein_coding	1	0.05163841448547107	True
ENSG00000253901.1	lincRNA	1	0.0007567967753876527	True
ENSG00000200151.1	misc_RNA	1	1.0	True
ENSG00000271202.1	processed_pseudogene	0	0.0	False
ENSG00000229182.3	processed_pseudogene	0	0.0	False
ENSG00000079102.15	protein_coding	1	0.010180759039637537	True
ENSG00000253576.1	antisense	1	1.0	True
ENSG00000233778.3	processed_pseudogene	0	0.0	False
ENSG00000253118.1	processed_pseudogene	0	0.0	False
ENSG00000253682.1	lincRNA	0	0.0	False
ENSG00000253749.1	lincRNA	0	0.0	False
ENSG00000253371.1	lincRNA	0	0.0	False
ENSG00000253634.1	lincRNA	1	0.0014436263894904	True
ENSG00000221172.1	miRNA	1	1.0	True
ENSG00000253177.1	lincRNA	0	0.0	False
ENSG00000248858.6	processed_transcript	2	0.07140631953716066	True
ENSG00000254020.1	lincRNA	1	1.0	True
ENSG00000253577.1	lincRNA	1	1.0	True
ENSG00000253197.4	antisense	1	0.9933947085082445	True
ENSG00000205133.10	protein_coding	2	0.6282698314485288	True
ENSG00000251347.2	processed_pseudogene	1	1.0	True
ENSG00000277063.1	miRNA	0	0.0	False
ENSG00000279847.2	lincRNA	0	0.0	False
ENSG00000246662.5	antisense	6	0.12371826059109356	True
ENSG00000253960.1	lincRNA	2	1.0	True
ENSG00000268080.2	processed_pseudogene	2	1.0	True
ENSG00000254089.1	lincRNA	1	1.0	True
ENSG00000222416.1	rRNA	1	1.0	True
ENSG00000253781.1	processed_pseudogene	1	1.0	True
ENSG00000188343.11	protein_coding	4	0.19325972213796033	True
ENSG00000271971.1	antisense	1	1.0	True
ENSG00000253854.1	antisense	1	1.0	True
ENSG00000183808.10	protein_coding	3	0.31120830117485637	True
ENSG00000253722.1	antisense	1	1.0	True
ENSG00000279331.1	TEC	1	1.0	True
ENSG00000253848.1	antisense	0	0.0	False
ENSG00000164953.14	protein_coding	0	0.0	False
ENSG00000254057.1	lincRNA	0	0.0	False
ENSG00000254387.1	processed_pseudogene	0	0.0	False
ENSG00000164951.14	protein_coding	2	0.013888278468773349	True
ENSG00000264448.3	lincRNA	2	1.0	True
ENSG00000276513.1	miRNA	2	1.0	True
ENSG00000251234.1	processed_pseudogene	0	0.0	False
ENSG00000240509.1	processed_pseudogene	0	0.0	False
ENSG00000263855.1	miRNA	0	0.0	False
ENSG00000275386.1	unprocessed_pseudogene	0	0.0	False
ENSG00000253585.1	lincRNA	0	0.0	False
ENSG00000079112.8	protein_coding	1	0.012637021257710913	True
ENSG00000249510.1	processed_pseudogene	1	1.0	True
ENSG00000164949.6	protein_coding	0	0.0	False
ENSG00000244217.1	processed_pseudogene	0	0.0	False
ENSG00000197275.11	protein_coding	2	0.5678678416659395	True
ENSG00000265817.1	protein_coding	2	1.0	True
ENSG00000280123.1	TEC	2	1.0	True
ENSG00000164944.10	protein_coding	1	0.011589403973509934	True
ENSG00000254315.1	antisense	1	1.0	True
ENSG00000253704.1	lincRNA	1	0.04237658366098733	True
ENSG00000253175.1	processed_pseudogene	1	1.0	True
ENSG00000254190.1	processed_pseudogene	0	0.0	False
ENSG00000254283.1	processed_pseudogene	0	0.0	False
ENSG00000261437.1	antisense	0	0.0	False
ENSG00000104413.14	protein_coding	2	0.010227135799493916	True
ENSG00000274701.1	misc_RNA	1	1.0	True
ENSG00000241003.1	processed_pseudogene	1	1.0	True
ENSG00000253429.1	processed_pseudogene	0	0.0	False
ENSG00000199701.1	misc_RNA	0	0.0	False
ENSG00000156162.15	protein_coding	1	0.019734800965831682	True
ENSG00000254307.2	antisense	1	1.0	True
ENSG00000164941.12	protein_coding	1	0.028874114122890333	True
ENSG00000175305.15	protein_coding	4	0.24934942039271352	True
ENSG00000272509.1	antisense	1	1.0	True
ENSG00000243979.2	processed_pseudogene	1	1.0	True
ENSG00000156170.11	protein_coding	8	0.21392644819836149	True
ENSG00000164938.12	protein_coding	1	1.0	True
ENSG00000253878.4	sense_intronic	1	1.0	True
ENSG00000253528.2	processed_pseudogene	1	1.0	True
ENSG00000200525.1	snRNA	1	1.0	True
ENSG00000245080.5	antisense	3	1.0	True
ENSG00000254248.1	antisense	3	1.0	True
ENSG00000275241.1	miRNA	3	1.0	True
ENSG00000175895.3	protein_coding	0	0.0	False
ENSG00000253773.2	lincRNA	7	0.09272718267071721	True
ENSG00000253351.1	lincRNA	1	1.0	True
ENSG00000156172.5	protein_coding	1	1.0	True
ENSG00000281115.1	miRNA	1	1.0	True
ENSG00000253945.1	processed_pseudogene	1	1.0	True
ENSG00000253872.1	lincRNA	1	1.0	True
ENSG00000202112.1	snRNA	1	1.0	True
ENSG00000223297.1	miRNA	1	1.0	True
ENSG00000254079.1	processed_pseudogene	0	0.0	False
ENSG00000248762.2	lincRNA	0	0.0	False
ENSG00000183663.6	processed_pseudogene	0	0.0	False
ENSG00000271349.1	processed_pseudogene	0	0.0	False
ENSG00000270131.1	lincRNA	0	0.0	False
ENSG00000156466.9	protein_coding	0	0.0	False
ENSG00000156467.8	protein_coding	1	0.02130945027794935	True
ENSG00000254224.1	antisense	1	0.07940161104718067	True
ENSG00000156469.7	protein_coding	0	0.0	False
ENSG00000156471.11	protein_coding	1	0.0013416578108395325	True
ENSG00000199732.1	misc_RNA	1	1.0	True
ENSG00000253105.4	lincRNA	0	0.0	False
ENSG00000202095.1	snRNA	0	0.0	False
ENSG00000169439.10	protein_coding	0	0.0	False
ENSG00000104324.14	protein_coding	2	0.002174744809457067	True
ENSG00000272249.1	antisense	1	1.0	True
ENSG00000270077.1	sense_intronic	1	1.0	True
ENSG00000260640.1	lincRNA	0	0.0	False
ENSG00000180543.4	protein_coding	0	0.0	False
ENSG00000207215.2	snoRNA	0	0.0	False
ENSG00000213750.4	processed_pseudogene	0	0.0	False
ENSG00000147649.8	protein_coding	0	0.0	False
ENSG00000202399.1	misc_RNA	0	0.0	False
ENSG00000104341.15	protein_coding	1	0.001885679101031351	True
ENSG00000270682.1	processed_pseudogene	1	1.0	True
ENSG00000270861.1	processed_pseudogene	0	0.0	False
ENSG00000253639.1	processed_pseudogene	0	0.0	False
ENSG00000243504.1	processed_pseudogene	0	0.0	False
ENSG00000132561.12	protein_coding	1	0.07067716648002097	True
ENSG00000156482.9	protein_coding	3	0.6596354889443982	True
ENSG00000245970.2	antisense	2	1.0	True
ENSG00000207067.1	snoRNA	2	1.0	True
ENSG00000252755.1	snRNA	0	0.0	False
ENSG00000177459.9	protein_coding	0	0.0	False
ENSG00000132541.9	protein_coding	0	0.0	False
ENSG00000104356.9	protein_coding	0	0.0	False
ENSG00000104361.8	protein_coding	1	0.0010328997704667177	True
ENSG00000252558.1	snRNA	1	1.0	True
ENSG00000254267.1	lincRNA	0	0.0	False
ENSG00000278914.1	TEC	0	0.0	False
ENSG00000104375.14	protein_coding	10	0.02784324300363486	True
ENSG00000253468.1	processed_pseudogene	1	1.0	True
ENSG00000156486.7	protein_coding	1	1.0	True
ENSG00000272321.1	antisense	1	1.0	True
ENSG00000207378.1	snRNA	1	1.0	True
ENSG00000253911.1	antisense	1	1.0	True
ENSG00000254112.1	processed_pseudogene	1	1.0	True
ENSG00000240870.2	processed_pseudogene	1	1.0	True
ENSG00000253415.1	processed_pseudogene	1	1.0	True
ENSG00000254312.1	processed_pseudogene	1	1.0	True
ENSG00000223281.1	misc_RNA	1	1.0	True
ENSG00000271930.1	lincRNA	0	0.0	False
ENSG00000164920.8	protein_coding	0	0.0	False
ENSG00000229625.3	lincRNA	0	0.0	False
ENSG00000253948.1	lincRNA	2	0.03390455131748664	True
ENSG00000263842.1	miRNA	1	1.0	True
ENSG00000253180.1	processed_pseudogene	1	1.0	True
ENSG00000132549.17	protein_coding	13	0.021270047691001187	True
ENSG00000253562.1	antisense	1	1.0	True
ENSG00000253532.1	sense_intronic	1	1.0	True
ENSG00000236583.1	processed_pseudogene	1	1.0	True
ENSG00000237704.1	processed_pseudogene	1	1.0	True
ENSG00000225017.1	processed_pseudogene	1	1.0	True
ENSG00000206699.1	misc_RNA	1	1.0	True
ENSG00000207804.1	miRNA	1	1.0	True
ENSG00000216069.1	miRNA	1	1.0	True
ENSG00000243254.3	misc_RNA	1	1.0	True
ENSG00000235683.1	processed_pseudogene	1	1.0	True
ENSG00000253539.1	antisense	1	1.0	True
ENSG00000253912.1	processed_pseudogene	1	1.0	True
ENSG00000164919.9	protein_coding	1	0.2099511072763877	True
ENSG00000132554.18	protein_coding	2	0.0009863090904821173	True
ENSG00000212414.1	snoRNA	1	1.0	True
ENSG00000221753.1	miRNA	1	1.0	True
ENSG00000156509.12	protein_coding	0	0.0	False
ENSG00000147669.9	protein_coding	0	0.0	False
ENSG00000104450.11	protein_coding	4	0.026427415854476582	True
ENSG00000202310.1	misc_RNA	1	1.0	True
ENSG00000253299.1	processed_pseudogene	1	1.0	True
ENSG00000199667.1	misc_RNA	1	1.0	True
ENSG00000034677.10	protein_coding	4	0.2882266795679803	True
ENSG00000253217.1	lincRNA	1	1.0	True
ENSG00000253824.1	lincRNA	2	0.8661405464020001	True
ENSG00000265599.1	miRNA	2	1.0	True
ENSG00000253842.1	lincRNA	0	0.0	False
ENSG00000253666.1	antisense	1	0.046519844541279	True
ENSG00000254364.1	antisense	1	1.0	True
ENSG00000186106.10	protein_coding	1	0.01976734889670611	True
ENSG00000251013.1	processed_pseudogene	1	1.0	True
ENSG00000174226.7	protein_coding	1	0.01559652281488518	True
ENSG00000253740.4	antisense	1	1.0	True
ENSG00000252764.1	snRNA	0	0.0	False
ENSG00000070756.12	protein_coding	2	0.0038115319114427055	True
ENSG00000277719.1	miRNA	1	1.0	True
ENSG00000264991.1	miRNA	1	1.0	True
ENSG00000221527.1	snRNA	0	0.0	False
ENSG00000202001.2	misc_RNA	0	0.0	False
ENSG00000242399.1	processed_pseudogene	0	0.0	False
ENSG00000222795.1	snRNA	0	0.0	False
ENSG00000212994.5	processed_pseudogene	0	0.0	False
ENSG00000275041.1	misc_RNA	0	0.0	False
ENSG00000260368.1	sense_overlapping	0	0.0	False
ENSG00000164924.16	protein_coding	0	0.0	False
ENSG00000242315.3	misc_RNA	0	0.0	False
ENSG00000248599.1	lincRNA	0	0.0	False
ENSG00000253395.1	lincRNA	0	0.0	False
ENSG00000253355.1	processed_transcript	0	0.0	False
ENSG00000202360.1	misc_RNA	0	0.0	False
ENSG00000253737.1	lincRNA	0	0.0	False
ENSG00000261087.1	lincRNA	0	0.0	False
ENSG00000120963.10	protein_coding	0	0.0	False
ENSG00000271882.1	lincRNA	0	0.0	False
ENSG00000253942.1	processed_pseudogene	0	0.0	False
ENSG00000253679.1	lincRNA	0	0.0	False
ENSG00000253282.1	lincRNA	0	0.0	False
ENSG00000239115.1	snRNA	0	0.0	False
ENSG00000271560.1	processed_pseudogene	0	0.0	False
ENSG00000228224.3	transcribed_processed_pseudogene	1	0.05388069275176395	True
ENSG00000254063.2	unprocessed_pseudogene	1	1.0	True
ENSG00000253644.1	lincRNA	0	0.0	False
ENSG00000239211.3	misc_RNA	0	0.0	False
ENSG00000254084.1	lincRNA	0	0.0	False
ENSG00000254024.1	antisense	1	0.0021390715790817957	True
ENSG00000083307.9	protein_coding	3	0.007857005877243448	True
ENSG00000253991.1	processed_pseudogene	1	1.0	True
ENSG00000253153.1	processed_pseudogene	1	1.0	True
ENSG00000104490.16	protein_coding	2	0.0060452044419706	True
ENSG00000253629.1	antisense	1	1.0	True
ENSG00000238372.1	snoRNA	1	1.0	True
ENSG00000266756.1	miRNA	0	0.0	False
ENSG00000254492.1	processed_pseudogene	0	0.0	False
ENSG00000048392.10	protein_coding	0	0.0	False
ENSG00000246263.2	antisense	2	0.06456704211205969	True
ENSG00000253328.2	unprocessed_pseudogene	1	1.0	True
ENSG00000104517.11	protein_coding	2	0.010949201959594316	True
ENSG00000272037.1	antisense	1	1.0	True
ENSG00000253923.2	processed_pseudogene	0	0.0	False
ENSG00000221387.1	snRNA	0	0.0	False
ENSG00000271612.1	processed_pseudogene	0	0.0	False
ENSG00000240724.2	processed_pseudogene	0	0.0	False
ENSG00000274329.1	miRNA	0	0.0	False
ENSG00000253633.1	lincRNA	1	0.009871071716357776	True
ENSG00000252593.1	snRNA	1	1.0	True
ENSG00000155087.3	protein_coding	0	0.0	False
ENSG00000253382.3	processed_pseudogene	0	0.0	False
ENSG00000155090.13	protein_coding	0	0.0	False
ENSG00000250684.4	processed_pseudogene	0	0.0	False
ENSG00000266799.1	miRNA	0	0.0	False
ENSG00000253669.3	lincRNA	0	0.0	False
ENSG00000155096.12	protein_coding	3	0.4619372805783104	True
ENSG00000253385.1	lincRNA	1	1.0	True
ENSG00000253320.4	antisense	5	0.2698809607663591	True
ENSG00000253263.1	lincRNA	2	1.0	True
ENSG00000244052.1	processed_pseudogene	1	1.0	True
ENSG00000201216.1	misc_RNA	1	1.0	True
ENSG00000265898.1	miRNA	1	1.0	True
ENSG00000254281.1	lincRNA	0	0.0	False
ENSG00000253663.1	processed_pseudogene	0	0.0	False
ENSG00000254236.1	antisense	1	0.29411764705882354	True
ENSG00000155097.10	protein_coding	1	0.007020850965607448	True
ENSG00000253795.1	processed_pseudogene	0	0.0	False
ENSG00000253556.1	processed_pseudogene	0	0.0	False
ENSG00000253977.1	processed_pseudogene	0	0.0	False
ENSG00000265667.1	miRNA	0	0.0	False
ENSG00000250929.2	antisense	1	0.00025138260432378077	True
ENSG00000236939.2	antisense	2	0.09022556390977443	True
ENSG00000164929.15	protein_coding	4	0.827668954740778	True
ENSG00000265657.1	miRNA	1	1.0	True
ENSG00000247081.6	antisense	3	0.5194876641604718	True
ENSG00000253851.1	antisense	2	1.0	True
ENSG00000164930.10	protein_coding	1	0.009845206633171667	True
ENSG00000164932.11	protein_coding	0	0.0	False
ENSG00000266289.1	lincRNA	0	0.0	False
ENSG00000207399.1	snRNA	0	0.0	False
ENSG00000164933.10	protein_coding	1	0.028693971245620394	True
ENSG00000164934.12	protein_coding	1	0.016528062911026827	True
ENSG00000261670.1	lincRNA	0	0.0	False
ENSG00000271830.1	lincRNA	0	0.0	False
ENSG00000253477.4	antisense	1	0.05077141919247182	True
ENSG00000176406.19	protein_coding	4	0.0030992419368077676	True
ENSG00000255105.1	processed_pseudogene	1	1.0	True
ENSG00000254644.1	processed_pseudogene	1	1.0	True
ENSG00000239344.1	processed_pseudogene	1	1.0	True
ENSG00000147647.11	protein_coding	4	0.14453407835938242	True
ENSG00000164935.5	protein_coding	1	1.0	True
ENSG00000179577.3	sense_intronic	1	1.0	True
ENSG00000222158.1	miRNA	1	1.0	True
ENSG00000266734.1	miRNA	1	1.0	True
ENSG00000279138.1	TEC	0	0.0	False
ENSG00000208032.1	miRNA	0	0.0	False
ENSG00000147650.10	protein_coding	1	0.003437114827693325	True
ENSG00000253454.1	processed_pseudogene	1	1.0	True
ENSG00000169946.12	protein_coding	11	0.08057676765263441	True
ENSG00000243939.1	processed_pseudogene	1	1.0	True
ENSG00000253997.1	processed_pseudogene	1	1.0	True
ENSG00000240271.1	processed_pseudogene	1	1.0	True
ENSG00000254041.1	antisense	1	1.0	True
ENSG00000253318.1	processed_pseudogene	1	1.0	True
ENSG00000280925.1	miRNA	1	1.0	True
ENSG00000243171.1	processed_pseudogene	1	1.0	True
ENSG00000253420.1	antisense	2	1.0	True
ENSG00000254141.1	sense_intronic	2	1.0	True
ENSG00000243601.1	processed_pseudogene	1	1.0	True
ENSG00000251003.6	processed_transcript	3	0.11369426069830668	True
ENSG00000253526.1	lincRNA	1	1.0	True
ENSG00000201627.1	misc_RNA	1	1.0	True
ENSG00000213708.6	unprocessed_pseudogene	0	0.0	False
ENSG00000254021.1	lincRNA	0	0.0	False
ENSG00000254615.2	lincRNA	1	0.9876588021778584	True
ENSG00000164830.16	protein_coding	4	0.29106185079873	True
ENSG00000253582.1	antisense	1	1.0	True
ENSG00000253676.1	processed_pseudogene	1	1.0	True
ENSG00000251892.1	snRNA	1	1.0	True
ENSG00000174429.3	protein_coding	0	0.0	False
ENSG00000275905.1	unprocessed_pseudogene	0	0.0	False
ENSG00000254146.1	processed_pseudogene	0	0.0	False
ENSG00000154188.8	protein_coding	1	0.0003660896396631975	True
ENSG00000211995.1	miRNA	1	1.0	True
ENSG00000248838.2	processed_pseudogene	0	0.0	False
ENSG00000200806.1	rRNA	0	0.0	False
ENSG00000147655.9	protein_coding	1	0.004605819933598073	True
ENSG00000253228.1	processed_pseudogene	1	1.0	True
ENSG00000230948.1	processed_pseudogene	0	0.0	False
ENSG00000104408.8	protein_coding	2	0.008790476556593499	True
ENSG00000253754.1	antisense	1	1.0	True
ENSG00000243287.2	processed_pseudogene	1	1.0	True
ENSG00000104412.6	protein_coding	0	0.0	False
ENSG00000253657.1	processed_pseudogene	0	0.0	False
ENSG00000253949.1	lincRNA	1	0.43577289136855923	True
ENSG00000164841.4	protein_coding	2	0.11539291345116588	True
ENSG00000253580.1	processed_pseudogene	1	1.0	True
ENSG00000253796.1	antisense	0	0.0	False
ENSG00000174417.2	protein_coding	0	0.0	False
ENSG00000120526.9	protein_coding	2	0.1923266214452314	True
ENSG00000250267.2	antisense	1	1.0	True
ENSG00000120533.11	protein_coding	1	0.005245506922349299	True
ENSG00000205038.10	protein_coding	1	0.005874187533139116	True
ENSG00000254185.1	processed_pseudogene	1	1.0	True
ENSG00000147654.13	protein_coding	0	0.0	False
ENSG00000147642.15	protein_coding	1	0.033688981691324386	True
ENSG00000248050.1	antisense	1	1.0	True
ENSG00000255099.1	processed_pseudogene	0	0.0	False
ENSG00000241385.1	processed_pseudogene	0	0.0	False
ENSG00000164794.7	protein_coding	1	0.06867726602196361	True
ENSG00000255402.1	antisense	1	1.0	True
ENSG00000240590.1	processed_pseudogene	0	0.0	False
ENSG00000253956.1	lincRNA	0	0.0	False
ENSG00000253107.1	processed_pseudogene	0	0.0	False
ENSG00000253122.1	lincRNA	0	0.0	False
ENSG00000253717.1	lincRNA	0	0.0	False
ENSG00000253994.1	processed_pseudogene	0	0.0	False
ENSG00000254241.1	processed_pseudogene	0	0.0	False
ENSG00000273996.1	miRNA	0	0.0	False
ENSG00000253877.4	lincRNA	0	0.0	False
ENSG00000253103.1	lincRNA	2	0.015614753501114818	True
ENSG00000253489.1	lincRNA	1	1.0	True
ENSG00000254124.1	processed_pseudogene	1	1.0	True
ENSG00000253434.4	lincRNA	1	0.0015931799872545601	True
ENSG00000255033.1	processed_pseudogene	1	1.0	True
ENSG00000253156.1	processed_pseudogene	0	0.0	False
ENSG00000254262.1	lincRNA	0	0.0	False
ENSG00000222146.1	snRNA	0	0.0	False
ENSG00000164796.16	protein_coding	6	0.0011135169593080381	True
ENSG00000276813.1	miRNA	1	1.0	True
ENSG00000230169.1	processed_pseudogene	1	1.0	True
ENSG00000238399.1	miRNA	1	1.0	True
ENSG00000275892.1	miRNA	1	1.0	True
ENSG00000227514.3	processed_pseudogene	1	1.0	True
ENSG00000221610.1	miRNA	1	1.0	True
ENSG00000253207.3	lincRNA	0	0.0	False
ENSG00000206719.1	misc_RNA	0	0.0	False
ENSG00000254339.4	lincRNA	0	0.0	False
ENSG00000253499.2	processed_pseudogene	0	0.0	False
ENSG00000253756.1	processed_pseudogene	0	0.0	False
ENSG00000104447.10	protein_coding	1	0.004294862367483679	True
ENSG00000227170.1	antisense	1	1.0	True
ENSG00000249917.2	lincRNA	2	0.000624753035658981	True
ENSG00000199450.1	rRNA	1	1.0	True
ENSG00000221793.1	miRNA	1	1.0	True
ENSG00000253672.1	lincRNA	0	0.0	False
ENSG00000147677.9	protein_coding	1	0.0033815457350054087	True
ENSG00000147679.10	protein_coding	2	0.04761330761812922	True
ENSG00000164754.11	protein_coding	4	0.17832083232518753	True
ENSG00000281527.1	protein_coding	1	1.0	True
ENSG00000253327.2	antisense	2	0.18085106382978725	True
ENSG00000264875.1	miRNA	2	1.0	True
ENSG00000205002.3	protein_coding	0	0.0	False
ENSG00000164756.11	protein_coding	5	0.012188605420396483	True
ENSG00000244033.3	misc_RNA	1	1.0	True
ENSG00000253271.2	processed_pseudogene	1	1.0	True
ENSG00000253622.1	sense_intronic	1	1.0	True
ENSG00000240151.3	misc_RNA	2	1.0	True
ENSG00000281002.1	miRNA	2	1.0	True
ENSG00000252852.1	snoRNA	0	0.0	False
ENSG00000164758.6	protein_coding	1	0.04041127423397616	True
ENSG00000239917.3	unprocessed_pseudogene	1	1.0	True
ENSG00000182197.9	protein_coding	0	0.0	False
ENSG00000279535.1	TEC	1	0.9922330097087378	True
ENSG00000177570.12	protein_coding	3	0.277366508221281	True
ENSG00000225885.5	antisense	1	1.0	True
ENSG00000281641.1	lincRNA	2	0.00564462074809141	True
ENSG00000242206.2	processed_pseudogene	1	1.0	True
ENSG00000164761.7	protein_coding	0	0.0	False
ENSG00000207334.1	snRNA	0	0.0	False
ENSG00000254247.1	processed_pseudogene	0	0.0	False
ENSG00000184374.2	protein_coding	1	0.05255106631872582	True
ENSG00000254278.1	antisense	1	1.0	True
ENSG00000147676.12	protein_coding	1	0.3789977554285147	True
ENSG00000253972.4	lincRNA	1	0.9629769669470964	True
ENSG00000276479.1	miRNA	0	0.0	False
ENSG00000206776.1	snoRNA	0	0.0	False
ENSG00000136999.4	protein_coding	1	0.552131229029452	True
ENSG00000253398.1	antisense	1	0.104688972667295	True
ENSG00000254037.2	processed_pseudogene	0	0.0	False
ENSG00000136960.11	protein_coding	1	0.0026811724973574984	True
ENSG00000253495.1	processed_pseudogene	1	1.0	True
ENSG00000201896.1	misc_RNA	0	0.0	False
ENSG00000064313.10	protein_coding	0	0.0	False
ENSG00000136982.5	protein_coding	1	0.07483888535899065	True
ENSG00000279347.1	TEC	1	1.0	True
ENSG00000244642.3	misc_RNA	0	0.0	False
ENSG00000245330.4	lincRNA	1	0.10906776064507002	True
ENSG00000155792.8	protein_coding	2	0.00489853044086774	True
ENSG00000202356.1	rRNA	1	1.0	True
ENSG00000254343.2	lincRNA	0	0.0	False
ENSG00000187955.10	protein_coding	0	0.0	False
ENSG00000172172.6	protein_coding	1	3.0940115406630465e-05	True
ENSG00000172167.6	protein_coding	2	0.06605811873920998	True
ENSG00000172164.12	protein_coding	4	0.09248436193825488	True
ENSG00000250290.1	processed_pseudogene	1	1.0	True
ENSG00000248318.1	antisense	1	1.0	True
ENSG00000272502.1	antisense	1	0.9245614035087719	True
ENSG00000253619.1	lincRNA	1	0.00271422281785678	True
ENSG00000271219.1	processed_pseudogene	1	1.0	True
ENSG00000221644.1	miRNA	0	0.0	False
ENSG00000239872.1	processed_pseudogene	0	0.0	False
ENSG00000263525.1	miRNA	0	0.0	False
ENSG00000170961.6	protein_coding	1	0.07163353146136503	True
ENSG00000248690.5	antisense	1	0.3883333333333333	True
ENSG00000254209.1	lincRNA	1	0.4250527797325827	True
ENSG00000248478.2	lincRNA	1	0.19070338537098755	True
ENSG00000254018.1	lincRNA	0	0.0	False
ENSG00000254303.1	lincRNA	1	0.0007476353857566766	True
ENSG00000253814.1	processed_pseudogene	1	1.0	True
ENSG00000255364.1	lincRNA	0	0.0	False
ENSG00000255325.2	lincRNA	0	0.0	False
ENSG00000253819.1	lincRNA	1	0.004342144091733064	True
ENSG00000238901.1	snoRNA	1	1.0	True
ENSG00000263443.1	lincRNA	0	0.0	False
ENSG00000235165.2	processed_pseudogene	0	0.0	False
ENSG00000272384.1	lincRNA	1	0.08149010477299184	True
ENSG00000272043.1	lincRNA	1	0.22508038585209003	True
ENSG00000178764.7	protein_coding	2	0.045873507389264594	True
